"","cECs.1","pericytes.1","cortex.astrocytes"
"Itga9.3",0,0.144078145590631,0.0042043541850421
"Itgb1.12",5.39060502031335,11.2695919305915,0.826362408246442
"F2r",0.00983166966713379,2.44753020616985,0.134693542728941
"F2rl1",0,0.0308376319638307,0.00104602751620581
"F2rl2",0.0159420975257144,0,0.0110787873578042
"F2rl3",0,0,0.000853374507546442
"Gp1ba.2",0,0,0.00338062618526641
"Gp9",0.032469078646357,0,0
"Itga2b.3",0.112984957977342,0,0.00394342356740384
"Thbd",3.98035392834461,0.756409818042469,0.00448835848356652
"F3.1",0,0.0838512907632802,22.7087119732712
"Asgr2",0,0,0
"Ldlr.2",0.579901407888144,2.93351004917034,1.83841644306226
"Lrp1.7",0.0774387228926051,4.16004694737106,2.64922681385911
"Lrp1.8",0.0774387228926051,4.16004694737106,2.64922681385911
"Fas",0.86585598917919,0.0151018225929917,0.04673172505911
"Dchs1",0.213954932067836,0.0597890065324328,0.22464564289555
"Itgb1.13",5.39060502031335,11.2695919305915,0.826362408246442
"Itgb3.5",0,0.0270895371237069,0.0207697858825573
"Itga5.9",0.0353213870249008,0.0116092882224864,0.00874076256016625
"Itgav.9",0.130285938688516,1.20868976967718,2.07659069026253
"Itgb1.14",5.39060502031335,11.2695919305915,0.826362408246442
"Itgb3.6",0,0.0270895371237069,0.0207697858825573
"Cdh5",8.42575073427537,0,0
"Itga2b.4",0.112984957977342,0,0.00394342356740384
"Itga5.10",0.0353213870249008,0.0116092882224864,0.00874076256016625
"Itgam.4",0,0.0575822666627778,0.036776603841482
"Itgav.10",0.130285938688516,1.20868976967718,2.07659069026253
"Itgax.1",0,0,0
"Itgb1.15",5.39060502031335,11.2695919305915,0.826362408246442
"Itgb2.3",0,0.032182042805293,0.00198446619880865
"Itgb3.7",0,0.0270895371237069,0.0207697858825573
"Itga2b.5",0.112984957977342,0,0.00394342356740384
"Itga5.11",0.0353213870249008,0.0116092882224864,0.00874076256016625
"Itgam.5",0,0.0575822666627778,0.036776603841482
"Itgav.11",0.130285938688516,1.20868976967718,2.07659069026253
"Itgb1.16",5.39060502031335,11.2695919305915,0.826362408246442
"Itgb2.4",0,0.032182042805293,0.00198446619880865
"Fgfr2",0,0.0266803500975079,1.61675568241759
"Scn5a",0,0,0.00599361470493828
"Scn8a",0.0722619391402358,0.0523151089132669,0.221991131544493
"Fgfr2.1",0,0.0266803500975079,1.61675568241759
"Fgfr3",0.0536232268841053,0.0613067292375377,12.7414810503895
"Fgfr4",0,0,0
"Fgfr1",0.22509922902746,1.48486520874921,2.99763543102149
"Fgfr2.2",0,0.0266803500975079,1.61675568241759
"Fgfr3.1",0.0536232268841053,0.0613067292375377,12.7414810503895
"Fgfr4.1",0,0,0
"Fgfr1.1",0.22509922902746,1.48486520874921,2.99763543102149
"Fgfr2.3",0,0.0266803500975079,1.61675568241759
"Fgfr3.2",0.0536232268841053,0.0613067292375377,12.7414810503895
"Fgfr4.2",0,0,0
"Fgfr1.2",0.22509922902746,1.48486520874921,2.99763543102149
"Fgfr2.4",0,0.0266803500975079,1.61675568241759
"Fgfr3.3",0.0536232268841053,0.0613067292375377,12.7414810503895
"Fgfr4.3",0,0,0
"Klb",0,0,0.00131344822235072
"Fgfr1.3",0.22509922902746,1.48486520874921,2.99763543102149
"Fgfr2.5",0,0.0266803500975079,1.61675568241759
"Fgfr3.4",0.0536232268841053,0.0613067292375377,12.7414810503895
"Fgfr4.4",0,0,0
"Nrp1",2.79971558396577,0.823129933751074,0.364689434741038
"Fgfr4.5",0,0,0
"Fgfr4.6",0,0,0
"Fgfr2.6",0,0.0266803500975079,1.61675568241759
"Fgfr1.4",0.22509922902746,1.48486520874921,2.99763543102149
"Fgfr2.7",0,0.0266803500975079,1.61675568241759
"Fgfr3.5",0.0536232268841053,0.0613067292375377,12.7414810503895
"Fgfr4.7",0,0,0
"Phex",0.0569205399672365,0.122522654309868,0.116166277656532
"Cd44.3",0,0.0477262608666723,0.344087069108135
"Fgfr1.5",0.22509922902746,1.48486520874921,2.99763543102149
"Fgfr2.8",0,0.0266803500975079,1.61675568241759
"Fgfr3.6",0.0536232268841053,0.0613067292375377,12.7414810503895
"Fgfr4.8",0,0,0
"Fgfrl1",0.0413631491998434,0.1312002556633,1.36584114610327
"Gpc4.1",0.0147832580286216,0.423860665617224,0.143810105873019
"Nrp1.1",2.79971558396577,0.823129933751074,0.364689434741038
"Sdc1.1",0,0,0.011286111191182
"Sdc2.1",0.0725444892721416,8.83067083031344,2.07091700186607
"Sdc3.3",1.50655369876489,9.31190972609081,0.64031874757201
"Sdc4.3",0.114843299435552,0.214111854714182,2.46743274606637
"Fgfr1.6",0.22509922902746,1.48486520874921,2.99763543102149
"Fgfr2.9",0,0.0266803500975079,1.61675568241759
"Fgfr3.7",0.0536232268841053,0.0613067292375377,12.7414810503895
"Fgfr4.9",0,0,0
"Fgfr1.7",0.22509922902746,1.48486520874921,2.99763543102149
"Fgfr2.10",0,0.0266803500975079,1.61675568241759
"Fgfr3.8",0.0536232268841053,0.0613067292375377,12.7414810503895
"Fgfr4.10",0,0,0
"Nrp1.2",2.79971558396577,0.823129933751074,0.364689434741038
"Fgfr1.8",0.22509922902746,1.48486520874921,2.99763543102149
"Fgfr2.11",0,0.0266803500975079,1.61675568241759
"Fgfr3.9",0.0536232268841053,0.0613067292375377,12.7414810503895
"Fgfr4.11",0,0,0
"Fgfr1.9",0.22509922902746,1.48486520874921,2.99763543102149
"Fgfr2.12",0,0.0266803500975079,1.61675568241759
"Fgfr3.10",0.0536232268841053,0.0613067292375377,12.7414810503895
"Fgfr4.12",0,0,0
"Fgfr1.10",0.22509922902746,1.48486520874921,2.99763543102149
"Fgfr2.13",0,0.0266803500975079,1.61675568241759
"Fgfr3.11",0.0536232268841053,0.0613067292375377,12.7414810503895
"Fgfr4.13",0,0,0
"Nrp1.3",2.79971558396577,0.823129933751074,0.364689434741038
"Fgfr1.11",0.22509922902746,1.48486520874921,2.99763543102149
"Fgfr2.14",0,0.0266803500975079,1.61675568241759
"Fgfr3.12",0.0536232268841053,0.0613067292375377,12.7414810503895
"Fgfr4.14",0,0,0
"Fgfr1.12",0.22509922902746,1.48486520874921,2.99763543102149
"Fgfr2.15",0,0.0266803500975079,1.61675568241759
"Fgfr3.13",0.0536232268841053,0.0613067292375377,12.7414810503895
"Fgfr4.15",0,0,0
"Itga2b.6",0.112984957977342,0,0.00394342356740384
"Itga5.12",0.0353213870249008,0.0116092882224864,0.00874076256016625
"Itgav.12",0.130285938688516,1.20868976967718,2.07659069026253
"Itgb1.17",5.39060502031335,11.2695919305915,0.826362408246442
"Itgb2.5",0,0.032182042805293,0.00198446619880865
"Egfr.10",0.0302283868193586,0.235963377915261,1.63781937177375
"Flt3",0.0547107927345117,0.042151534853941,0.0250057179536953
"Cd44.4",0,0.0477262608666723,0.344087069108135
"Col13a1",0,0.0684962736213394,0
"Itga2.5",0.0224059886372099,0.0179614946703365,0.02901896088314
"Itga2b.7",0.112984957977342,0,0.00394342356740384
"Itga3.2",0.394997291312908,0,0.0244019770160602
"Itga4.3",0.233671145718768,4.56262524747789,0.124503678306689
"Itga5.13",0.0353213870249008,0.0116092882224864,0.00874076256016625
"Itga8",0.0249354408995474,0.343138551854423,0.00470440268893016
"Itga9.4",0,0.144078145590631,0.0042043541850421
"Itgav.13",0.130285938688516,1.20868976967718,2.07659069026253
"Itgb1.18",5.39060502031335,11.2695919305915,0.826362408246442
"Itgb3.8",0,0.0270895371237069,0.0207697858825573
"Itgb6",0.0218175161537634,0,0.0480032500992276
"Itgb7.2",0,0,0
"Itgb8.1",0.00634910375983998,0,1.72349207532524
"Mag.5",0.00940602162915281,0.0281312268107385,0.0292895409278054
"Nt5e",0,0.046894288924343,0.0593751089667249
"Plaur",0.0913073008302006,0.00855188263252594,0.00198800453988301
"Sdc2.2",0.0725444892721416,8.83067083031344,2.07091700186607
"Tmprss6.1",0,0.0151162566938271,0
"Tnfrsf11b",0,0,0.0237308691501716
"Tshr.2",0.0121184173404178,0,0.00403385405844348
"Fshr.1",0,0,0
"Galr1",0,0,0
"Galr2",0,0,0
"Galr3",0,0,0
"Galr1.1",0,0,0
"Galr2.1",0,0,0
"Galr3.1",0,0,0
"Gpr151",0,0,0.00149453996681898
"Axl.1",0.0400928594192823,8.88061820254451,1.62521772202999
"Mertk",0.464860840133137,0.805786289081462,8.00175185555944
"Tyro3",0.0202884969709902,0,0.1404458095495
"Cckbr.1",0,0.0663283344837204,0.00481274086262436
"Acvr1b",0.137835794183125,0.133687343736933,0.188123468330725
"Acvr2a.5",0.274513187587627,0.29730017622726,0.258355288239563
"Acvr2b.3",0.0897456943567004,0.271630103964823,0.089911334595612
"Acvr1.4",0.68394417797548,0.552297626401981,0.516495174925467
"Acvr2a.6",0.274513187587627,0.29730017622726,0.258355288239563
"Acvr2b.4",0.0897456943567004,0.271630103964823,0.089911334595612
"Acvrl1.1",2.36627260441293,0.0650014334873239,0.0018297081350765
"Bmpr2.6",8.44921072136798,1.91314755082699,0.820706681790959
"Eng.3",10.1623039304866,2.45706010915809,0.00494363971018181
"Acvr1.5",0.68394417797548,0.552297626401981,0.516495174925467
"Acvr2a.7",0.274513187587627,0.29730017622726,0.258355288239563
"Acvr2b.5",0.0897456943567004,0.271630103964823,0.089911334595612
"Bmpr1a.7",0.101903774535903,2.12656517790691,0.687889173239725
"Bmpr1b.6",0,0.0126330354021126,1.11290018968974
"Bmpr2.7",8.44921072136798,1.91314755082699,0.820706681790959
"Ror2",0,0,0.00122476827942954
"Bmpr1a.8",0.101903774535903,2.12656517790691,0.687889173239725
"Bmpr1b.7",0,0.0126330354021126,1.11290018968974
"Bmpr2.8",8.44921072136798,1.91314755082699,0.820706681790959
"Acvr2a.8",0.274513187587627,0.29730017622726,0.258355288239563
"Bmpr1a.9",0.101903774535903,2.12656517790691,0.687889173239725
"Bmpr2.9",8.44921072136798,1.91314755082699,0.820706681790959
"Acvr2a.9",0.274513187587627,0.29730017622726,0.258355288239563
"Bmpr1a.10",0.101903774535903,2.12656517790691,0.687889173239725
"Bmpr1b.8",0,0.0126330354021126,1.11290018968974
"Bmpr2.10",8.44921072136798,1.91314755082699,0.820706681790959
"Fxyd6",0.0360973217887998,0.0162582422024928,0.00702465757599054
"Orai2",0.020040679205499,0.0252293718353064,0.00706584371030658
"Tgfbr1",0.48654641409109,0.361584685016603,0.224466954086315
"Gfra1.1",0.0253621389648524,0.0182732054298261,0.19384438808671
"Gfra2",0,2.10749735081643,0.0318954946319011
"Ret.1",0.291398348575474,0,0
"Ghrhr",0,0,0
"Vipr1.1",0,0,0.0035016033356374
"Ghrhr.1",0,0,0
"Ghsr.1",0,0,0
"Gpr39",0,0,0.00168968747824274
"Dpp4",0.742326001762812,0,0.0037221828991726
"Gipr",0,0.0839892666144713,0
"Adcy1",0.16749051648796,0.0279433988673434,0.063234150638261
"Adora1",0.0460181480784862,0.0785059547497807,0.541103759689874
"Adra2a",0,0.130044626222572,0.273704034182662
"Adra2b",0.0932815930550647,0.104688386558599,0.113893218810444
"Agtr2.2",0,0,0
"C5ar1.1",0,0,0
"Cav1.2",2.9990144602745,0.0731830475858647,0.0151885776458493
"Ccr5.6",0.0421638501206432,0.0675103640554766,0.110053651256391
"Chrm1",0.0274671160066669,0.0949487919206981,0.0206755503017398
"Cnr1",0.0102113881861309,0,0.623036083977597
"Cxcr1.3",0,0,0
"Cxcr2.3",0.0898117152187757,0.170586811574484,0.439399538948932
"Drd2",0,0,0
"Ednra.3",0,4.44781212268468,0.282913786455519
"Egfr.11",0.0302283868193586,0.235963377915261,1.63781937177375
"F2r.1",0.00983166966713379,2.44753020616985,0.134693542728941
"Fpr1.1",0,0,0
"Igf1r.1",15.6094550627721,1.60386430580482,0.765721272032793
"Lhcgr.1",0,0,0.000859937948636099
"Lpar3",0,0,0.00366323059784464
"Mtnr1a.2",0,0,0
"Mtnr1b.1",0,0,0
"Oprd1",0.00866326899831686,0.0327809440300911,0.0327885851796388
"Oprm1",0,0,0.0072748905753936
"P2ry12",0,0.035186432759996,0.0928728357430849
"Ptpru",0.0720938408067748,0.028401291890858,0.00745440378228193
"Tbxa2r",0.0655355869241318,2.94263912470352,0.00866014241373991
"Tshr.3",0.0121184173404178,0,0.00403385405844348
"Adora1.1",0.0460181480784862,0.0785059547497807,0.541103759689874
"Adrb3",0.0116916273874166,0.394026854085341,0.00757924772604261
"Avpr2.2",0,0,0
"Crhr1.1",0,0.0299465484868413,0.00775737702274314
"Gcgr",0,0,0
"Htr6",0,0,0.059986208864948
"Lhcgr.2",0,0,0.000859937948636099
"Ptgdr",0,0,0.0068603033503651
"Ptgir",0,0.0131262766659089,0
"Tshr.4",0.0121184173404178,0,0.00403385405844348
"Vipr1.2",0,0,0.0035016033356374
"Tgfbr1.1",0.48654641409109,0.361584685016603,0.224466954086315
"Gnrhr",0,0,0
"Cd81",5.18193683408348,15.2980006361001,13.0567074327449
"Igf1r.2",15.6094550627721,1.60386430580482,0.765721272032793
"Tshr.5",0.0121184173404178,0,0.00403385405844348
"Amfr",1.20672694572586,2.08423075615448,2.24365313056194
"Brs3",0,0,0
"Grpr",0,0,0.0026958518593896
"Nmbr",0,0,0
"Gucy2c",0,0.0151029443914888,0
"Gucy2c.1",0,0.0151029443914888,0
"Gucy2e",0,0,0.046274040382688
"Cd44.5",0,0.0477262608666723,0.344087069108135
"Hmmr",0.0126082403332478,0.0398558019115564,0.0177279144701422
"Cd44.6",0,0.0477262608666723,0.344087069108135
"Cd82",0.102982793689373,0,0.0797264450606644
"Cd9.1",0.486405273482091,0.280062069432497,1.28091389980805
"Egfr.12",0.0302283868193586,0.235963377915261,1.63781937177375
"Erbb2.3",0.11253992000383,0.118109404429244,0.120546066723731
"Erbb4.6",0,0,0.0031390844342208
"Hcrtr1",0,0,0
"Hcrtr2",0,0,0
"Npffr2",0,0,0
"Cd44.7",0,0.0477262608666723,0.344087069108135
"Met.1",0.00656983260225828,0,0.012419305547198
"Sdc1.2",0,0,0.011286111191182
"Sdc2.3",0.0725444892721416,8.83067083031344,2.07091700186607
"St14",0.049256261881109,0.0421109014909789,0.069084171775532
"Klrc1",0,0,0
"Klrd1",0,0,0.00251585891896366
"Itgam.6",0,0.0575822666627778,0.036776603841482
"Itgb2.6",0,0.032182042805293,0.00198446619880865
"Agtr1a.1",0,0,0.00438938550783311
"Cav1.3",2.9990144602745,0.0731830475858647,0.0151885776458493
"Grin2d",0.0260751159482111,0,0.0127307995511131
"Insr.2",1.3389573598971,0.422276851119824,0.607581530693606
"Tlr2.1",0,0,0.00210086873596286
"Tlr9",0,0,0
"Cftr",0,0,0
"Egfr.13",0.0302283868193586,0.235963377915261,1.63781937177375
"Fgfr3.14",0.0536232268841053,0.0613067292375377,12.7414810503895
"Col13a1.1",0,0.0684962736213394,0
"Itga2.6",0.0224059886372099,0.0179614946703365,0.02901896088314
"Itgb1.19",5.39060502031335,11.2695919305915,0.826362408246442
"Ptprs",0.195082966707606,0.59139938182434,0.958144239110744
"Calcr.3",0,0,0
"Ramp1.2",0,0.0348671158786128,1.80827203498182
"Ramp2.1",6.6910821319655,0.250728694705244,0.51882048925292
"Egfr.14",0.0302283868193586,0.235963377915261,1.63781937177375
"Il2ra",0.0131225447191818,0.326700189145066,0.253730895038723
"Il2rg",0.785986547446309,0.0179385558379343,0
"Itgal",0,0,0
"Itgam.7",0,0.0575822666627778,0.036776603841482
"Itgax.2",0,0,0
"Itgb2.7",0,0.032182042805293,0.00198446619880865
"Itgal.1",0,0,0
"Itgam.8",0,0.0575822666627778,0.036776603841482
"Itgb2.8",0,0.032182042805293,0.00198446619880865
"Itga2b.8",0.112984957977342,0,0.00394342356740384
"Itga4.4",0.233671145718768,4.56262524747789,0.124503678306689
"Itgal.2",0,0,0
"Itgam.9",0,0.0575822666627778,0.036776603841482
"Itgav.14",0.130285938688516,1.20868976967718,2.07659069026253
"Itgb1.20",5.39060502031335,11.2695919305915,0.826362408246442
"Itgb2.9",0,0.032182042805293,0.00198446619880865
"Itgb3.9",0,0.0270895371237069,0.0207697858825573
"Rhag",0,0,0.00482837670938258
"Itgal.3",0,0,0
"Itgb2.10",0,0.032182042805293,0.00198446619880865
"Ifnar1",2.04346709795118,0.486890724916377,0.560435145491085
"Ifnar2",2.48529311424184,1.05402031647769,0.289334645044174
"Ifngr1",1.05785889912941,1.32325797479241,1.48334074096209
"Ifngr2",0.229862115033079,0.334518504757624,0.150733398249138
"Igf1r.3",15.6094550627721,1.60386430580482,0.765721272032793
"Igf1r.4",15.6094550627721,1.60386430580482,0.765721272032793
"Igf2r",0.197899946051356,1.83898648974799,0.287426529640459
"Insr.3",1.3389573598971,0.422276851119824,0.607581530693606
"Fzd8",0.247093300500843,0.328221543638799,0.44007830794028
"Lrp6.3",1.20794728025761,0.749916431758507,0.339700888015416
"Igflr1",0,0.0281807687924219,0.0237223235428925
"Boc.1",0.248246529140986,0.13389609418942,0.649918499950953
"Cdon.1",0.152102670762591,0,0.0010298827120356
"Hhip.1",0.0204485463852702,0,0.286013165916059
"Ptch1.1",0.360950517247696,0.450887489529504,3.2269975899623
"Ptch2.1",0,0.0478285761601922,0.0211600293575011
"Il10ra",0,0,0
"Il10rb",2.20125440617663,0.481013322337891,0.202385394776388
"Il6st.3",1.57803789823697,2.01528769283757,0.70551919737692
"Cd28",0,0.0253831977999432,0.00439851515697658
"Il12rb1",0,0,0.00670573739236737
"Il12rb2",0.0147620639285468,0.0131252744947415,0.0420318015014982
"Il12rb1.1",0,0,0.00670573739236737
"Il12rb2.1",0.0147620639285468,0.0131252744947415,0.0420318015014982
"Il23r",0,0,0
"Il13ra1",0.252858014900274,1.15931288465,0.0496341741437449
"Il13ra2",0,0,0.00545321007276568
"Il2rg.1",0.785986547446309,0.0179385558379343,0
"Il4ra",0.264776150518296,0.187203908687839,0.0131808729807564
"Il15ra",0.285853029185111,0.244269934159567,0.309856688969581
"Il2ra.1",0.0131225447191818,0.326700189145066,0.253730895038723
"Il2rb",0,0,0.0133154696838577
"Il2rg.2",0.785986547446309,0.0179385558379343,0
"Cd4.1",0.0178712664542061,0.0161134686115917,0
"Grin2c",0,0,3.19503635613312
"Grin2d.1",0.0260751159482111,0,0.0127307995511131
"Kcna3",0,0,0
"Kcnd1",0,0,0.0751881693496121
"Kcnd2",0.0119544635544991,0,0.0994889747454796
"Kcnj10",0.00751544279017856,0.0225825280767269,4.78014944021145
"Kcnj15",0.0474282968533386,0,0.0113822595039931
"Kcnj4",0.0117478996731989,0.0126114684896945,0.0184496191947505
"Il17ra",0.15455341863828,0.123061040646061,0.302604403829614
"Il17rc",0.0910577416162329,0.161052529118155,0.0739726519096512
"Il17rb",0,0,0
"Il17ra.1",0.15455341863828,0.123061040646061,0.302604403829614
"Il18r1",0.126422584219743,0.0165053519943804,0.0388545291811281
"Il18rap",0.00911851200288408,0,0.00501260246540639
"Il1rapl1",0.0482851932359759,0,0.121545208195417
"Il1rl2",0,0.0652981859783708,0.0177985125767603
"Il20ra",0,0,0
"Il20rb",0,0,0.00959010849093316
"Il1r1",0.547534444047422,0.780315335608712,0.0452399392881511
"Il1r2",0,0,0
"Il1rap",0.0400456380865525,0.0990515975068243,0.0689249658059092
"Adrb2",0.111364685175177,0,0.0113369954225824
"Il1r1.1",0.547534444047422,0.780315335608712,0.0452399392881511
"Il1r2.1",0,0,0
"Il1rap.1",0.0400456380865525,0.0990515975068243,0.0689249658059092
"Il1r1.2",0.547534444047422,0.780315335608712,0.0452399392881511
"Il1r1.3",0.547534444047422,0.780315335608712,0.0452399392881511
"Il1r2.2",0,0,0
"Il20ra.1",0,0,0
"Il20rb.1",0,0,0.00959010849093316
"Il22ra1",0,0,0
"Il21r",0,0,0.00429196180386906
"Il2rg.3",0.785986547446309,0.0179385558379343,0
"Il12rb1.2",0,0,0.00670573739236737
"Il23r.1",0,0,0
"Il20ra.2",0,0,0
"Il20rb.2",0,0,0.00959010849093316
"Il22ra1.1",0,0,0
"Il17rb.1",0,0,0
"Il27ra.1",0.00811540929282444,0,0.000980422821753988
"Cd53",0,0.0308946963113931,0.00326742690170168
"Il2ra.2",0.0131225447191818,0.326700189145066,0.253730895038723
"Il2rb.1",0,0,0.0133154696838577
"Il2rg.4",0.785986547446309,0.0179385558379343,0
"Ngfr.1",0,0.01769177900991,0.0255441793197699
"Csf1r.3",0.2238884535727,0.28819274207749,0.228795461411913
"Cd53.1",0,0.0308946963113931,0.00326742690170168
"Il13ra1.1",0.252858014900274,1.15931288465,0.0496341741437449
"Il13ra2.1",0,0,0.00545321007276568
"Il2rg.5",0.785986547446309,0.0179385558379343,0
"Il4ra.1",0.264776150518296,0.187203908687839,0.0131808729807564
"Il5ra",0,0.0607962837285238,0.0153517218309838
"Il6ra.1",0.807156240723292,0.0573137575344458,0.114039518048101
"Il6st.4",1.57803789823697,2.01528769283757,0.70551919737692
"Il2rg.6",0.785986547446309,0.0179385558379343,0
"Il7r",0.0237952272114202,0,0.0129354331008669
"Il2rg.7",0.785986547446309,0.0179385558379343,0
"Il9r",0,0.0177068959405395,0.021704230033714
"Acvr2a.10",0.274513187587627,0.29730017622726,0.258355288239563
"Tgfbr3",1.81890419094556,1.59095167074121,0.0140578581857146
"Acvr1.6",0.68394417797548,0.552297626401981,0.516495174925467
"Acvr1b.1",0.137835794183125,0.133687343736933,0.188123468330725
"Acvr2a.11",0.274513187587627,0.29730017622726,0.258355288239563
"Acvr2b.6",0.0897456943567004,0.271630103964823,0.089911334595612
"Bambi",0.334254345249256,0,0.0811276314669149
"Eng.4",10.1623039304866,2.45706010915809,0.00494363971018181
"Tgfbr3.1",1.81890419094556,1.59095167074121,0.0140578581857146
"Acvr1.7",0.68394417797548,0.552297626401981,0.516495174925467
"Acvr1b.2",0.137835794183125,0.133687343736933,0.188123468330725
"Acvr1c",0,0.0198925897937372,0.0471545440870208
"Acvr2a.12",0.274513187587627,0.29730017622726,0.258355288239563
"Acvr2b.7",0.0897456943567004,0.271630103964823,0.089911334595612
"Acvr1.8",0.68394417797548,0.552297626401981,0.516495174925467
"Acvr1b.3",0.137835794183125,0.133687343736933,0.188123468330725
"Acvr2a.13",0.274513187587627,0.29730017622726,0.258355288239563
"Acvr2b.8",0.0897456943567004,0.271630103964823,0.089911334595612
"Rxfp2",0,0,0.0023657217874108
"Rxfp3",0,0,0
"Rxfp4",0,0,0
"Igf1r.5",15.6094550627721,1.60386430580482,0.765721272032793
"Insr.4",1.3389573598971,0.422276851119824,0.607581530693606
"Lrp2.5",0,0.0172492139026256,0.00624937123214078
"Itgb3.10",0,0.0270895371237069,0.0207697858825573
"Itgb5.2",0.0345890227514888,3.18409596682944,0.731220114335081
"Fcer1a",0,0,0
"Notch1.5",0.910763041409691,3.83776401647847,0.783600708395036
"Notch2.2",0.154245666680735,0.560892233782178,1.06528457866335
"Notch3.2",0.118277804212087,22.7916335540945,0.211662271197631
"Notch4.1",0.991832270900698,0.312677052979174,0.109801472419199
"Notch1.6",0.910763041409691,3.83776401647847,0.783600708395036
"Notch2.3",0.154245666680735,0.560892233782178,1.06528457866335
"Notch3.3",0.118277804212087,22.7916335540945,0.211662271197631
"Kiss1r",0,0,0.00766557198258414
"Mmp24",0.234115692505257,0.279945456418159,0.25055502693414
"Epor.1",0.0323697691155776,0.0490264879650374,0
"Kit",0,0,0.0188876516944604
"Cntn1.1",0.0782199556718556,0.172059691555559,0.579591199474645
"Egfr.15",0.0302283868193586,0.235963377915261,1.63781937177375
"Erbb2.4",0.11253992000383,0.118109404429244,0.120546066723731
"Erbb3.3",0.0165706753824729,0,0.000752928447707171
"Itga5.14",0.0353213870249008,0.0116092882224864,0.00874076256016625
"Itgav.15",0.130285938688516,1.20868976967718,2.07659069026253
"Itga1.2",7.18051197102103,23.9401247233624,0.899004113867398
"Itga2.7",0.0224059886372099,0.0179614946703365,0.02901896088314
"Itga7",0.131937633688628,3.93781121628047,0.715993377597892
"Itgb1.21",5.39060502031335,11.2695919305915,0.826362408246442
"Itgb8.2",0.00634910375983998,0,1.72349207532524
"Nt5e.1",0,0.046894288924343,0.0593751089667249
"Rpsa",2.1977930798868,2.52544930233394,0.769127003315559
"Tmprss6.2",0,0.0151162566938271,0
"Itga7.1",0.131937633688628,3.93781121628047,0.715993377597892
"Itgb1.22",5.39060502031335,11.2695919305915,0.826362408246442
"Rpsa.1",2.1977930798868,2.52544930233394,0.769127003315559
"Sdc2.4",0.0725444892721416,8.83067083031344,2.07091700186607
"Bcam",2.81536515137392,3.27800186505568,0.0529535804220191
"Itga6.2",11.2618031236467,0.0642273841813987,3.56425228841093
"Itgb1.23",5.39060502031335,11.2695919305915,0.826362408246442
"Rpsa.2",2.1977930798868,2.52544930233394,0.769127003315559
"Itga3.3",0.394997291312908,0,0.0244019770160602
"Itga6.3",11.2618031236467,0.0642273841813987,3.56425228841093
"Itgb1.24",5.39060502031335,11.2695919305915,0.826362408246442
"Itgb4",0,0,0.0016845023510679
"Lrp2.6",0,0.0172492139026256,0.00624937123214078
"Acvr2b.9",0.0897456943567004,0.271630103964823,0.089911334595612
"Lepr.1",0.159717556375435,0.02367766756474,0.0140614045686444
"Itgb1.25",5.39060502031335,11.2695919305915,0.826362408246442
"Lhcgr.3",0,0,0.000859937948636099
"Il6st.5",1.57803789823697,2.01528769283757,0.70551919737692
"Lifr.3",1.19913565586981,0.560214969157327,0.675532510655406
"Abca1",0.766541131804814,0.0189724575373596,2.72155990387438
"Htr2c",0,0,0.00401987799291153
"Lrp1.9",0.0774387228926051,4.16004694737106,2.64922681385911
"Lpar1",0.00807685627590818,0.469718565297666,0.0242411370473753
"Lpar2",0,0,0.00110618248482672
"Lpar4",0.424846909102818,0,0.555718066049082
"Lrp1.10",0.0774387228926051,4.16004694737106,2.64922681385911
"Lrp2.7",0,0.0172492139026256,0.00624937123214078
"Sdc1.3",0,0,0.011286111191182
"Vldlr.1",0.017508746005524,0.041531689236902,0.397509966085963
"Plaur.1",0.0913073008302006,0.00855188263252594,0.00198800453988301
"Ldlr.3",0.579901407888144,2.93351004917034,1.83841644306226
"Lrp1.11",0.0774387228926051,4.16004694737106,2.64922681385911
"Lrp2.8",0,0.0172492139026256,0.00624937123214078
"Lrp8.1",2.58034371947727,0,0.714057655239907
"Sorl1.1",0.0775226927967813,0.0846522548592863,1.49966291403228
"Sort1.1",1.03480431609851,2.74827816325577,1.92465598587326
"Vldlr.2",0.017508746005524,0.041531689236902,0.397509966085963
"Ltbr",0.548227973877123,0.489709473377269,0.290636107158658
"Tnfrsf14.1",0.276517578554773,0.265808812746837,0.483345434285992
"Tnfrsf1a",0.826804783511364,2.18002481822398,0.868190979712704
"Tnfrsf1b",0.180674945145595,0,0
"Itgb5.3",0.0345890227514888,3.18409596682944,0.731220114335081
"Itgb5.4",0.0345890227514888,3.18409596682944,0.731220114335081
"Cd40.1",0.58717956257254,0.0492350064274566,0.00865987358539567
"Ltbr.1",0.548227973877123,0.489709473377269,0.290636107158658
"Tnfrsf1a.1",0.826804783511364,2.18002481822398,0.868190979712704
"Lrp1.12",0.0774387228926051,4.16004694737106,2.64922681385911
"Lrp11",0.0167521568538004,0.0513780676313549,0.136304621719029
"Cd180",0.0124236530436287,0.134088305714906,0.00269074195246766
"Itga1.3",7.18051197102103,23.9401247233624,0.899004113867398
"Itgb1.26",5.39060502031335,11.2695919305915,0.826362408246442
"Calcr.4",0,0,0
"Cd93.10",5.6328464075967,0.0466629923303583,0.0216327209619783
"Alk",0,0,0.00154546870304653
"Lrp1.13",0.0774387228926051,4.16004694737106,2.64922681385911
"Lrp2.9",0,0.0172492139026256,0.00624937123214078
"Ptprz1",0.0921671116479592,0.0500019272281951,16.1959711001823
"Sdc1.4",0,0,0.011286111191182
